Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[85]     0.0    0.00    0.00       1         luaopen_base <cycle 1> [85]
                0.00    0.00       1/15          luaL_setfuncs [44]
                0.00    0.00       2/207         auxsetstr [43]
                0.00    0.00       2/196         lua_setfield [255]
                0.00    0.00       1/5           finishrawget [386]
                0.00    0.00       1/2           lua_rawgeti [434]
                0.00    0.00       1/83          lua_settop [267]
                0.00    0.00       1/40          lua_pushvalue [291]
                                   1             lua_pushstring <cycle 1> [92]
-----------------------------------------------
                0.00    0.00      33/33          prepCallInfo [11]
[86]     0.0    0.00    0.00      33         luaE_extendCI [86]
                0.00    0.00      33/20000370     luaM_malloc_ [31]
-----------------------------------------------
                0.00    0.00       1/1           precallC <cycle 1> [47]
[87]     0.0    0.00    0.00       1         luaopen_coroutine [87]
                0.00    0.00       1/15          luaL_setfuncs [44]
                0.00    0.00       1/17          lua_createtable [62]
                0.00    0.00       1/10          luaL_checkversion_ [353]
                0.00    0.00       1/83          lua_settop [267]
-----------------------------------------------
                0.00    0.00       1/1           precallC <cycle 1> [47]
[88]     0.0    0.00    0.00       1         luaopen_debug [88]
                0.00    0.00       1/15          luaL_setfuncs [44]
                0.00    0.00       1/17          lua_createtable [62]
                0.00    0.00       1/10          luaL_checkversion_ [353]
                0.00    0.00       1/83          lua_settop [267]
-----------------------------------------------
                0.00    0.00       1/1           precallC <cycle 1> [47]
[89]     0.0    0.00    0.00       1         luaopen_os [89]
                0.00    0.00       1/15          luaL_setfuncs [44]
                0.00    0.00       1/17          lua_createtable [62]
                0.00    0.00       1/10          luaL_checkversion_ [353]
                0.00    0.00       1/83          lua_settop [267]
-----------------------------------------------
                                   1             precallC <cycle 1> [47]
[90]     0.0    0.00    0.00       1         luaopen_string <cycle 1> [90]
                0.00    0.00       1/15          luaL_setfuncs [44]
                0.00    0.00       1/17          lua_createtable [62]
                0.00    0.00       2/83          lua_settop [267]
                0.00    0.00       1/10          luaL_checkversion_ [353]
                                   1             createmetatable <cycle 1> [83]
-----------------------------------------------
                0.00    0.00       1/1           precallC <cycle 1> [47]
[91]     0.0    0.00    0.00       1         luaopen_table [91]
                0.00    0.00       1/15          luaL_setfuncs [44]
                0.00    0.00       1/17          lua_createtable [62]
                0.00    0.00       1/10          luaL_checkversion_ [353]
                0.00    0.00       1/83          lua_settop [267]
-----------------------------------------------
                                   1             luaL_newmetatable <cycle 1> [118]
                                   1             luaopen_base <cycle 1> [85]
                                   1             luaopen_package <cycle 1> [61]
                                   1             createmetatable <cycle 1> [83]
                                   2             createargtable <cycle 1> [152]
                                   3             luaL_getmetafield <cycle 1> [148]
                                   3             luaL_tolstring <cycle 1> [379]
                                   3             io_noclose <cycle 1> [125]
                                  10             luaL_requiref <cycle 1> [73]
[92]     0.0    0.00    0.00      25         lua_pushstring <cycle 1> [92]
                0.00    0.00      25/319         luaS_new [45]
                0.00    0.00       1/277783      luaE_setdebt [234]
                0.00    0.00       1/277780      setminordebt [245]
                                   1             luaC_step <cycle 1> [20]
-----------------------------------------------
                0.00    0.00       1/1           f_luaopen [64]
[93]     0.0    0.00    0.00       1         luaT_init [93]
                0.00    0.00      25/319         luaS_new [45]
                0.00    0.00      25/50          luaC_fix [282]
-----------------------------------------------
                0.00    0.00       1/1           f_luaopen [64]
[94]     0.0    0.00    0.00       1         luaX_init [94]
                0.00    0.00      23/319         luaS_new [45]
                0.00    0.00       1/353         internshrstr [42]
                0.00    0.00       1/359         luaS_newlstr [114]
                0.00    0.00      24/50          luaC_fix [282]
-----------------------------------------------
                0.00    0.00       7/26          sweepgen [25]
                0.00    0.00      19/26          deletelist [40]
[95]     0.0    0.00    0.00      26         luaH_free [95]
